study.labels,loc,dens,offset_dens
"Less is Better (Hsee, 1998)",0.0715556898583638,0.0621252940347919,18.0621252940348
"Less is Better (Hsee, 1998)",0.0734509693218959,0.0633769887568614,18.0633769887569
"Less is Better (Hsee, 1998)",0.0753462487854281,0.0646146353932877,18.0646146353933
"Less is Better (Hsee, 1998)",0.0772415282489603,0.0658389354076455,18.0658389354076
"Less is Better (Hsee, 1998)",0.0791368077124924,0.0670518064772857,18.0670518064773
"Less is Better (Hsee, 1998)",0.0810320871760246,0.0682511468906775,18.0682511468907
"Less is Better (Hsee, 1998)",0.0829273666395567,0.0694302294668891,18.0694302294669
"Less is Better (Hsee, 1998)",0.0848226461030889,0.0705952511879028,18.0705952511879
"Less is Better (Hsee, 1998)",0.086717925566621,0.0717458458736498,18.0717458458737
"Less is Better (Hsee, 1998)",0.0886132050301532,0.0728733338516405,18.0728733338516
"Less is Better (Hsee, 1998)",0.0905084844936853,0.0739812329922833,18.0739812329923
"Less is Better (Hsee, 1998)",0.0924037639572175,0.0750719561571618,18.0750719561572
"Less is Better (Hsee, 1998)",0.0942990434207497,0.0761415805069901,18.076141580507
"Less is Better (Hsee, 1998)",0.0961943228842818,0.0771827204915417,18.0771827204915
"Less is Better (Hsee, 1998)",0.098089602347814,0.0782038294399943,18.07820382944
"Less is Better (Hsee, 1998)",0.0999848818113461,0.079204513070633,18.0792045130706
"Less is Better (Hsee, 1998)",0.101880161274878,0.0801717477789694,18.080171747779
"Less is Better (Hsee, 1998)",0.10377544073841,0.0811132764355682,18.0811132764356
"Less is Better (Hsee, 1998)",0.105670720201943,0.0820315020968942,18.0820315020969
"Less is Better (Hsee, 1998)",0.107565999665475,0.0829200190127764,18.0829200190128
"Less is Better (Hsee, 1998)",0.109461279129007,0.0837721730580008,18.083772173058
"Less is Better (Hsee, 1998)",0.111356558592539,0.0845983202121836,18.0845983202122
"Less is Better (Hsee, 1998)",0.113251838056071,0.0853981158023378,18.0853981158023
"Less is Better (Hsee, 1998)",0.115147117519603,0.0861540416964015,18.0861540416964
"Less is Better (Hsee, 1998)",0.117042396983136,0.0868796003321224,18.0868796003321
"Less is Better (Hsee, 1998)",0.118937676446668,0.0875766664954634,18.0875766664955
"Less is Better (Hsee, 1998)",0.1208329559102,0.0882363483444755,18.0882363483445
"Less is Better (Hsee, 1998)",0.122728235373732,0.0888549222963846,18.0888549222964
"Less is Better (Hsee, 1998)",0.124623514837264,0.0894437343868516,18.0894437343869
"Less is Better (Hsee, 1998)",0.126518794300796,0.0900026808621213,18.0900026808621
"Less is Better (Hsee, 1998)",0.128414073764328,0.0905119040749419,18.0905119040749
"Less is Better (Hsee, 1998)",0.130309353227861,0.0909906357032856,18.0909906357033
"Less is Better (Hsee, 1998)",0.132204632691393,0.091439777492438,18.0914397774924
"Less is Better (Hsee, 1998)",0.134099912154925,0.09184960846034,18.0918496084603
"Less is Better (Hsee, 1998)",0.135995191618457,0.0922213994435765,18.0922213994436
"Less is Better (Hsee, 1998)",0.137890471081989,0.0925656267872104,18.0925656267872
"Less is Better (Hsee, 1998)",0.139785750545521,0.092881957067354,18.0928819570674
"Less is Better (Hsee, 1998)",0.141681030009054,0.0931560937142307,18.0931560937142
"Less is Better (Hsee, 1998)",0.143576309472586,0.0934067766091369,18.0934067766091
"Less is Better (Hsee, 1998)",0.145471588936118,0.0936347911116802,18.0936347911117
"Less is Better (Hsee, 1998)",0.14736686839965,0.0938336625423732,18.0938336625424
"Less is Better (Hsee, 1998)",0.149262147863182,0.0940094967229968,18.094009496723
"Less is Better (Hsee, 1998)",0.151157427326714,0.0941695136456825,18.0941695136457
"Less is Better (Hsee, 1998)",0.153052706790247,0.0943139092078028,18.0943139092078
"Less is Better (Hsee, 1998)",0.154947986253779,0.0944413578977214,18.0944413578977
"Less is Better (Hsee, 1998)",0.156843265717311,0.0945622172575735,18.0945622172576
"Less is Better (Hsee, 1998)",0.158738545180843,0.0946779537133386,18.0946779537133
"Less is Better (Hsee, 1998)",0.160633824644375,0.0947915325554148,18.0947915325554
"Less is Better (Hsee, 1998)",0.162529104107907,0.0949096311469256,18.0949096311469
"Less is Better (Hsee, 1998)",0.164424383571439,0.0950344259783542,18.0950344259784
"Less is Better (Hsee, 1998)",0.166319663034972,0.0951696134460944,18.0951696134461
"Less is Better (Hsee, 1998)",0.168214942498504,0.0953280754505708,18.0953280754506
"Less is Better (Hsee, 1998)",0.170110221962036,0.0955068407089089,18.0955068407089
"Less is Better (Hsee, 1998)",0.172005501425568,0.0957078797649924,18.095707879765
"Less is Better (Hsee, 1998)",0.1739007808891,0.0959501366142665,18.0959501366143
"Less is Better (Hsee, 1998)",0.175796060352632,0.0962325396711685,18.0962325396712
"Less is Better (Hsee, 1998)",0.177691339816165,0.0965521765640692,18.0965521765641
"Less is Better (Hsee, 1998)",0.179586619279697,0.0969198845243717,18.0969198845244
"Less is Better (Hsee, 1998)",0.181481898743229,0.097358271588434,18.0973582715884
"Less is Better (Hsee, 1998)",0.183377178206761,0.0978491900274522,18.0978491900275
"Less is Better (Hsee, 1998)",0.185272457670293,0.0983947054781699,18.0983947054782
"Less is Better (Hsee, 1998)",0.187167737133825,0.099033821802927,18.0990338218029
"Less is Better (Hsee, 1998)",0.189063016597358,0.0997481104314361,18.0997481104314
"Less is Better (Hsee, 1998)",0.19095829606089,0.100531606573769,18.1005316065738
"Less is Better (Hsee, 1998)",0.192853575524422,0.101404936969881,18.1014049369699
"Less is Better (Hsee, 1998)",0.194748854987954,0.102391411183748,18.1023914111838
"Less is Better (Hsee, 1998)",0.196644134451486,0.103460175446909,18.1034601754469
"Less is Better (Hsee, 1998)",0.198539413915018,0.104612868786493,18.1046128687865
"Less is Better (Hsee, 1998)",0.200434693378551,0.105907577607422,18.1059075776074
"Less is Better (Hsee, 1998)",0.202329972842083,0.107302190839911,18.1073021908399
"Less is Better (Hsee, 1998)",0.204225252305615,0.108790989430747,18.1087909894308
"Less is Better (Hsee, 1998)",0.206120531769147,0.110404292105328,18.1104042921053
"Less is Better (Hsee, 1998)",0.208015811232679,0.112156342130131,18.1121563421301
"Less is Better (Hsee, 1998)",0.209911090696211,0.114009710510907,18.1140097105109
"Less is Better (Hsee, 1998)",0.211806370159743,0.115965155993324,18.1159651559933
"Less is Better (Hsee, 1998)",0.213701649623276,0.118092815387403,18.1180928153874
"Less is Better (Hsee, 1998)",0.215596929086808,0.120327943456686,18.1203279434567
"Less is Better (Hsee, 1998)",0.21749220855034,0.122668023992986,18.122668023993
"Less is Better (Hsee, 1998)",0.219387488013872,0.125149370919619,18.1251493709196
"Less is Better (Hsee, 1998)",0.221282767477404,0.127771165786506,18.1277711657865
"Less is Better (Hsee, 1998)",0.223178046940936,0.130496953176205,18.1304969531762
"Less is Better (Hsee, 1998)",0.225073326404468,0.133329188789687,18.1333291887897
"Less is Better (Hsee, 1998)",0.226968605868001,0.136329970478086,18.1363299704781
"Less is Better (Hsee, 1998)",0.228863885331533,0.139430005769707,18.1394300057697
"Less is Better (Hsee, 1998)",0.230759164795065,0.142628297330996,18.142628297331
"Less is Better (Hsee, 1998)",0.232654444258597,0.14596054642067,18.1459605464207
"Less is Better (Hsee, 1998)",0.234549723722129,0.149411488602213,18.1494114886022
"Less is Better (Hsee, 1998)",0.236445003185661,0.152951894393532,18.1529518943935
"Less is Better (Hsee, 1998)",0.238340282649194,0.156587037058356,18.1565870370584
"Less is Better (Hsee, 1998)",0.240235562112726,0.160354969282087,18.1603549692821
"Less is Better (Hsee, 1998)",0.242130841576258,0.164200710337704,18.1642007103377
"Less is Better (Hsee, 1998)",0.24402612103979,0.16812245881732,18.1681224588173
"Less is Better (Hsee, 1998)",0.245921400503322,0.172147869211885,18.1721478692119
"Less is Better (Hsee, 1998)",0.247816679966854,0.176254132682677,18.1762541326827
"Less is Better (Hsee, 1998)",0.249711959430387,0.180422284531967,18.180422284532
"Less is Better (Hsee, 1998)",0.251607238893919,0.184657272006419,18.1846572720064
"Less is Better (Hsee, 1998)",0.253502518357451,0.188973558438718,18.1889735584387
"Less is Better (Hsee, 1998)",0.255397797820983,0.193336387100461,18.1933363871005
"Less is Better (Hsee, 1998)",0.257293077284515,0.197743614321859,18.1977436143219
"Less is Better (Hsee, 1998)",0.259188356748047,0.202209125600013,18.2022091256
"Less is Better (Hsee, 1998)",0.26108363621158,0.206712518440608,18.2067125184406
"Less is Better (Hsee, 1998)",0.262978915675112,0.211244553332052,18.2112445533321
"Less is Better (Hsee, 1998)",0.264874195138644,0.215806520151043,18.215806520151
"Less is Better (Hsee, 1998)",0.266769474602176,0.220396391862095,18.2203963918621
"Less is Better (Hsee, 1998)",0.268664754065708,0.224999602286005,18.224999602286
"Less is Better (Hsee, 1998)",0.27056003352924,0.229614134511915,18.2296141345119
"Less is Better (Hsee, 1998)",0.272455312992772,0.234237799576054,18.2342377995761
"Less is Better (Hsee, 1998)",0.274350592456305,0.238861318218222,18.2388613182182
"Less is Better (Hsee, 1998)",0.276245871919837,0.243482151798602,18.2434821517986
"Less is Better (Hsee, 1998)",0.278141151383369,0.248095742050191,18.2480957420502
"Less is Better (Hsee, 1998)",0.280036430846901,0.25269303826132,18.2526930382613
"Less is Better (Hsee, 1998)",0.281931710310433,0.257275196746446,18.2572751967464
"Less is Better (Hsee, 1998)",0.283826989773965,0.261840639633712,18.2618406396337
"Less is Better (Hsee, 1998)",0.285722269237498,0.266372223221957,18.266372223222
"Less is Better (Hsee, 1998)",0.28761754870103,0.270876343745241,18.2708763437452
"Less is Better (Hsee, 1998)",0.289512828164562,0.275353401405736,18.2753534014057
"Less is Better (Hsee, 1998)",0.291408107628094,0.279792385721222,18.2797923857212
"Less is Better (Hsee, 1998)",0.293303387091626,0.284185083819815,18.2841850838198
"Less is Better (Hsee, 1998)",0.295198666555158,0.288542195040804,18.2885421950408
"Less is Better (Hsee, 1998)",0.29709394601869,0.292862667364338,18.2928626673643
"Less is Better (Hsee, 1998)",0.298989225482223,0.297117470459604,18.2971174704596
"Less is Better (Hsee, 1998)",0.300884504945755,0.30132886764222,18.3013288676422
"Less is Better (Hsee, 1998)",0.302779784409287,0.305497113159504,18.3054971131595
"Less is Better (Hsee, 1998)",0.304675063872819,0.309605266201047,18.309605266201
"Less is Better (Hsee, 1998)",0.306570343336351,0.313650483119988,18.31365048312
"Less is Better (Hsee, 1998)",0.308465622799883,0.317647531793843,18.3176475317938
"Less is Better (Hsee, 1998)",0.310360902263416,0.321594446638225,18.3215944466382
"Less is Better (Hsee, 1998)",0.312256181726948,0.325457687246291,18.3254576872463
"Less is Better (Hsee, 1998)",0.31415146119048,0.329269033783115,18.3292690337831
"Less is Better (Hsee, 1998)",0.316046740654012,0.333028090523746,18.3330280905237
"Less is Better (Hsee, 1998)",0.317942020117544,0.336712964982913,18.3367129649829
"Less is Better (Hsee, 1998)",0.319837299581076,0.340327972408357,18.3403279724084
"Less is Better (Hsee, 1998)",0.321732579044609,0.343888262284169,18.3438882622842
"Less is Better (Hsee, 1998)",0.323627858508141,0.347389127536476,18.3473891275365
"Less is Better (Hsee, 1998)",0.325523137971673,0.350800582638364,18.3508005826384
"Less is Better (Hsee, 1998)",0.327418417435205,0.35415587837158,18.3541558783716
"Less is Better (Hsee, 1998)",0.329313696898737,0.357454905168174,18.3574549051682
"Less is Better (Hsee, 1998)",0.331208976362269,0.360672133867086,18.3606721338671
"Less is Better (Hsee, 1998)",0.333104255825801,0.36381935868756,18.3638193586876
"Less is Better (Hsee, 1998)",0.334999535289334,0.366910000187201,18.3669100001872
"Less is Better (Hsee, 1998)",0.336894814752866,0.369936624760293,18.3699366247603
"Less is Better (Hsee, 1998)",0.338790094216398,0.372875855269697,18.3728758552697
"Less is Better (Hsee, 1998)",0.34068537367993,0.375759167265806,18.3757591672658
"Less is Better (Hsee, 1998)",0.342580653143462,0.378586735734834,18.3785867357348
"Less is Better (Hsee, 1998)",0.344475932606994,0.381331448355451,18.3813314483555
"Less is Better (Hsee, 1998)",0.346371212070527,0.384011758593359,18.3840117585934
"Less is Better (Hsee, 1998)",0.348266491534059,0.386638175773621,18.3866381757736
"Less is Better (Hsee, 1998)",0.350161770997591,0.38920135844219,18.3892013584422
"Less is Better (Hsee, 1998)",0.352057050461123,0.391686272306931,18.3916862723069
"Less is Better (Hsee, 1998)",0.353952329924655,0.394120109666671,18.3941201096667
"Less is Better (Hsee, 1998)",0.355847609388187,0.39650332180527,18.3965033218053
"Less is Better (Hsee, 1998)",0.357742888851719,0.398809968898906,18.3988099688989
"Less is Better (Hsee, 1998)",0.359638168315252,0.401062699298882,18.4010626992989
"Less is Better (Hsee, 1998)",0.361533447778784,0.40326855512684,18.4032685551268
"Less is Better (Hsee, 1998)",0.363428727242316,0.405417623651459,18.4054176236515
"Less is Better (Hsee, 1998)",0.365324006705848,0.407502890810566,18.4075028908106
"Less is Better (Hsee, 1998)",0.36721928616938,0.409545479933472,18.4095454799335
"Less is Better (Hsee, 1998)",0.369114565632912,0.411545973020551,18.4115459730206
"Less is Better (Hsee, 1998)",0.371009845096445,0.4134815920573,18.4134815920573
"Less is Better (Hsee, 1998)",0.372905124559977,0.415375517143164,18.4153755171432
"Less is Better (Hsee, 1998)",0.374800404023509,0.417231441050189,18.4172314410502
"Less is Better (Hsee, 1998)",0.376695683487041,0.419039640745952,18.419039640746
"Less is Better (Hsee, 1998)",0.378590962950573,0.420798265320212,18.4207982653202
"Less is Better (Hsee, 1998)",0.380486242414105,0.422522211258763,18.4225222112588
"Less is Better (Hsee, 1998)",0.382381521877638,0.424211856909787,18.4242118569098
"Less is Better (Hsee, 1998)",0.38427680134117,0.425846129056565,18.4258461290566
"Less is Better (Hsee, 1998)",0.386172080804702,0.427446708031628,18.4274467080316
"Less is Better (Hsee, 1998)",0.388067360268234,0.429014509712577,18.4290145097126
"Less is Better (Hsee, 1998)",0.389962639731766,0.430538459462222,18.4305384594622
"Less is Better (Hsee, 1998)",0.391857919195298,0.432018143888802,18.4320181438888
"Less is Better (Hsee, 1998)",0.39375319865883,0.433464307022556,18.4334643070226
"Less is Better (Hsee, 1998)",0.395648478122363,0.434875780796732,18.4348757807967
"Less is Better (Hsee, 1998)",0.397543757585895,0.436228943555236,18.4362289435552
"Less is Better (Hsee, 1998)",0.399439037049427,0.437545034025205,18.4375450340252
"Less is Better (Hsee, 1998)",0.401334316512959,0.43882326064874,18.4388232606487
"Less is Better (Hsee, 1998)",0.403229595976491,0.440046148378292,18.4400461483783
"Less is Better (Hsee, 1998)",0.405124875440024,0.441213774852629,18.4412137748526
"Less is Better (Hsee, 1998)",0.407020154903556,0.442336254237966,18.442336254238
"Less is Better (Hsee, 1998)",0.408915434367088,0.443408415595471,18.4434084155955
"Less is Better (Hsee, 1998)",0.41081071383062,0.444398641966939,18.4443986419669
"Less is Better (Hsee, 1998)",0.412705993294152,0.44533324472633,18.4453332447263
"Less is Better (Hsee, 1998)",0.414601272757684,0.446210521865811,18.4462105218658
"Less is Better (Hsee, 1998)",0.416496552221216,0.446998738492579,18.4469987384926
"Less is Better (Hsee, 1998)",0.418391831684749,0.447703371298822,18.4477033712988
"Less is Better (Hsee, 1998)",0.420287111148281,0.448336858427806,18.4483368584278
"Less is Better (Hsee, 1998)",0.422182390611813,0.448886582745079,18.4488865827451
"Less is Better (Hsee, 1998)",0.424077670075345,0.449310706531036,18.449310706531
"Less is Better (Hsee, 1998)",0.425972949538877,0.449647741322243,18.4496477413222
"Less is Better (Hsee, 1998)",0.427868229002409,0.449895392190327,18.4498953921903
"Less is Better (Hsee, 1998)",0.429763508465941,0.45,18.45
"Less is Better (Hsee, 1998)",0.431658787929474,0.449982776942311,18.4499827769423
"Less is Better (Hsee, 1998)",0.433554067393006,0.449858948612193,18.4498589486122
"Less is Better (Hsee, 1998)",0.435449346856538,0.449604479701952,18.449604479702
"Less is Better (Hsee, 1998)",0.43734462632007,0.449173326015233,18.4491733260152
"Less is Better (Hsee, 1998)",0.439239905783602,0.448618504582845,18.4486185045828
"Less is Better (Hsee, 1998)",0.441135185247134,0.447937769246002,18.447937769246
"Less is Better (Hsee, 1998)",0.443030464710667,0.44705222909924,18.4470522290992
"Less is Better (Hsee, 1998)",0.444925744174199,0.446009913926188,18.4460099139262
"Less is Better (Hsee, 1998)",0.446821023637731,0.444826381036994,18.444826381037
"Less is Better (Hsee, 1998)",0.448716303101263,0.443464101508268,18.4434641015083
"Less is Better (Hsee, 1998)",0.450611582564795,0.441884569011011,18.441884569011
"Less is Better (Hsee, 1998)",0.452506862028327,0.440151293749848,18.4401512937499
"Less is Better (Hsee, 1998)",0.454402141491859,0.438262811775473,18.4382628117755
"Less is Better (Hsee, 1998)",0.456297420955392,0.436119237654826,18.4361192376548
"Less is Better (Hsee, 1998)",0.458192700418924,0.433800559958015,18.433800559958
"Less is Better (Hsee, 1998)",0.460087979882456,0.431318719658919,18.4313187196589
"Less is Better (Hsee, 1998)",0.461983259345988,0.428624714491339,18.4286247144913
"Less is Better (Hsee, 1998)",0.46387853880952,0.425699011205988,18.425699011206
